genomic_position,proportional_coverage,percent_gene_expression,method,sample,gene
171387177,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387178,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387179,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387180,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387181,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387182,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387183,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387184,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387185,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387186,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387187,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387188,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387189,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387190,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387191,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387192,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387193,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387194,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387195,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387196,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387197,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387198,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387199,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387200,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387201,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387202,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387203,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387204,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387205,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387259,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387260,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387261,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387262,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387263,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387264,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387265,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387266,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387267,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387268,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387269,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387270,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387271,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387272,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387273,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387274,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387275,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387276,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387277,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387278,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387279,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387280,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387281,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387282,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387283,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387284,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387285,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387286,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387287,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387288,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387289,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387290,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387291,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387292,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387293,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387294,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387295,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387296,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387297,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387298,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387299,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387300,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387301,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387302,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387303,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387304,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387305,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387306,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387307,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387308,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387309,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387310,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387311,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387312,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387313,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387314,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387315,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387316,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387317,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387318,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387319,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387320,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387321,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387322,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387323,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387324,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387325,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387326,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387327,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387328,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387329,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387330,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387331,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387332,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387333,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387334,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387335,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387336,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387337,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387338,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387339,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387340,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387341,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387342,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387343,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387344,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387345,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387454,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387455,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387456,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387457,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387458,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387459,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387460,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387461,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387462,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387463,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387464,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387465,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387466,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387467,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387468,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387469,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387470,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387471,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387472,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387473,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387474,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387475,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387476,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387477,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387478,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387479,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387480,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387481,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387482,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387483,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387484,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387485,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387486,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387487,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387488,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387489,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387490,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387491,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387492,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387493,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387494,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387495,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387496,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387497,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387498,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387499,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387500,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387501,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387502,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387503,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387504,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387505,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387506,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387507,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387508,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387509,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387510,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387511,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387512,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387513,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387634,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387635,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387636,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387637,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387638,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387639,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387640,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387641,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387642,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387643,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387644,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387645,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387646,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387647,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387648,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387649,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387650,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387651,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387652,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387653,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387654,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387655,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387656,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387657,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387658,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387659,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387660,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387661,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387662,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387663,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387664,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387665,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387666,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387667,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387668,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387669,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387670,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387671,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387672,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387673,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387674,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387675,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387676,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387677,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387678,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387679,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387680,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387681,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387682,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387683,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387684,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387685,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387686,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387687,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387688,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387689,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387690,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387691,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387692,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387693,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387694,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387831,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387832,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387833,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387834,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387835,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387836,0.0001418238547723,82.62657779038435,10x,sample_name,NPM1
171387837,0.0002836477095447,82.62657779038435,10x,sample_name,NPM1
171387838,0.0004254715643171,82.62657779038435,10x,sample_name,NPM1
171387839,0.0004254715643171,82.62657779038435,10x,sample_name,NPM1
171387840,0.0004254715643171,82.62657779038435,10x,sample_name,NPM1
171387841,0.0005672954190894,82.62657779038435,10x,sample_name,NPM1
171387842,0.0007091192738618,82.62657779038435,10x,sample_name,NPM1
171387843,0.0007091192738618,82.62657779038435,10x,sample_name,NPM1
171387844,0.0007091192738618,82.62657779038435,10x,sample_name,NPM1
171387845,0.0007091192738618,82.62657779038435,10x,sample_name,NPM1
